temp_real_C,temp_feels_like_C,humidity,wind_speed_kph,season,weather
19.0,19.0,0.49,15.0,1.0,1.0
16.5,16.5,0.64,22.0,1.0,1.0
17.0,17.0,0.56,16.0,1.0,1.0
17.0,17.0,0.59,16.0,1.0,1.0
17.0,17.0,0.575,16.0,1.0,1.0
16.5,16.5,0.635,13.0,1.0,1.0
16.0,16.0,0.63,15.0,1.0,1.0
16.0,16.0,0.63,11.0,1.0,1.0
15.0,15.0,0.68,13.0,1.0,1.0
15.0,15.0,0.655,11.0,1.0,1.0
15.0,15.0,0.655,13.0,1.0,1.0
14.5,14.5,0.7,12.0,1.0,1.0
13.0,13.0,0.82,14.0,1.0,2.0
13.0,13.0,0.82,11.0,1.0,1.0
13.5,13.5,0.795,15.0,1.0,1.0
14.5,14.5,0.745,16.0,1.0,1.0
15.0,15.0,0.72,17.0,1.0,1.0
15.5,15.5,0.655,14.0,1.0,1.0
17.0,17.0,0.59,14.0,1.0,1.0
18.0,18.0,0.54,17.0,1.0,1.0
19.0,19.0,0.49,16.0,1.0,1.0
19.0,19.0,0.49,16.0,1.0,1.0
20.0,20.0,0.46,15.0,1.0,1.0
20.0,20.0,0.46,16.0,1.0,1.0
20.0,20.0,0.475,17.0,1.0,1.0
20.0,20.0,0.445,15.0,1.0,1.0
20.5,20.5,0.445,12.0,1.0,1.0
20.5,20.5,0.43,14.0,1.0,1.0
20.0,20.0,0.46,12.0,1.0,1.0
19.0,19.0,0.52,8.0,1.0,1.0
18.5,18.5,0.56,6.0,1.0,1.0
17.5,17.5,0.575,9.0,1.0,1.0
16.0,16.0,0.68,8.0,1.0,1.0
16.0,16.0,0.72,10.0,1.0,1.0
15.0,15.0,0.77,11.0,1.0,1.0
14.0,14.0,0.82,9.0,1.0,1.0
13.5,13.5,0.85,11.0,1.0,1.0
13.0,13.0,0.88,13.0,1.0,1.0
13.5,13.5,0.85,11.0,1.0,1.0
15.0,15.0,0.745,13.0,1.0,1.0
16.0,16.0,0.68,12.0,1.0,1.0
17.5,17.5,0.6,14.0,1.0,1.0
19.0,19.0,0.52,16.0,1.0,1.0
20.0,20.0,0.475,19.5,1.0,1.0
20.0,20.0,0.475,18.5,1.0,1.0
20.0,20.0,0.495,22.0,1.0,1.0
20.0,20.0,0.58,20.5,1.0,2.0
20.0,20.0,0.6,20.0,1.0,2.0
19.0,19.0,0.64,24.0,1.0,2.0
19.0,19.0,0.68,23.0,1.0,2.0
18.0,18.0,0.755,22.0,1.0,2.0
18.0,18.0,0.78,21.0,1.0,2.0
18.0,18.0,0.78,18.5,1.0,2.0
19.0,19.0,0.755,19.0,1.0,2.0
19.0,19.0,0.78,24.0,1.0,2.0
19.0,19.0,0.78,21.0,1.0,2.0
18.0,18.0,0.83,23.0,1.0,2.0
18.0,18.0,0.83,23.0,1.0,2.0
18.0,18.0,0.83,17.0,1.0,2.0
18.0,18.0,0.83,20.0,1.0,2.0
18.0,18.0,0.83,17.0,1.0,2.0
18.0,18.0,0.83,21.5,1.0,2.0
18.0,18.0,0.83,20.5,1.0,2.0
18.0,18.0,0.83,18.5,1.0,2.0
18.5,18.5,0.805,19.5,1.0,2.0
20.0,20.0,0.73,20.0,1.0,2.0
21.0,21.0,0.73,22.0,1.0,1.0
23.0,23.0,0.65,19.0,1.0,1.0
24.5,24.5,0.59,18.5,1.0,1.0
25.5,26.0,0.575,21.5,1.0,1.0
25.5,25.5,0.555,20.5,1.0,1.0
26.5,26.5,0.525,21.0,1.0,1.0
26.0,26.0,0.54,24.0,1.0,1.0
26.0,26.0,0.54,19.0,1.0,1.0
25.5,25.5,0.555,25.0,1.0,2.0
24.5,24.5,0.59,23.0,1.0,1.0
24.0,24.0,0.61,21.5,1.0,1.0
22.5,22.5,0.67,23.0,1.0,1.0
21.5,21.5,0.71,19.5,1.0,1.0
21.0,21.0,0.755,18.5,1.0,1.0
20.0,20.0,0.78,18.0,1.0,1.0
20.0,20.0,0.83,14.0,1.0,1.0
20.0,20.0,0.83,17.0,1.0,2.0
20.0,20.0,0.78,15.0,1.0,2.0
19.5,19.5,0.805,17.0,1.0,2.0
19.5,19.5,0.83,13.0,1.0,2.0
20.0,20.0,0.83,13.0,1.0,2.0
20.0,20.0,0.83,12.0,1.0,2.0
21.0,21.0,0.78,14.0,1.0,2.0
22.5,22.5,0.71,13.0,1.0,1.0
23.5,23.5,0.67,19.0,1.0,1.0
23.5,23.5,0.67,18.0,1.0,1.0
25.0,25.0,0.61,21.0,1.0,1.0
25.0,25.0,0.59,19.5,1.0,1.0
26.0,26.5,0.555,21.0,1.0,1.0
26.5,26.5,0.51,21.5,1.0,1.0
27.5,27.5,0.465,27.0,1.0,1.0
26.5,26.5,0.525,24.0,1.0,1.0
26.0,26.0,0.525,23.0,1.0,1.0
25.5,25.5,0.525,20.0,1.0,1.0
25.0,25.0,0.54,19.0,1.0,1.0
24.0,24.0,0.61,16.0,1.0,1.0
23.0,23.0,0.65,17.5,1.0,1.0
22.0,22.0,0.69,16.0,1.0,1.0
21.0,21.0,0.755,13.0,1.0,1.0
20.0,20.0,0.805,10.0,1.0,1.0
20.0,20.0,0.755,10.0,1.0,1.0
19.5,19.5,0.755,6.5,1.0,1.0
18.0,18.0,0.88,7.0,1.0,1.0
18.0,18.0,0.88,3.0,1.0,1.0
19.0,19.0,0.755,6.5,1.0,1.0
19.5,19.5,0.71,6.5,1.0,1.0
21.0,21.0,0.64,6.0,1.0,1.0
22.0,22.0,0.61,5.5,1.0,1.0
23.5,23.5,0.555,7.0,1.0,1.0
24.5,24.5,0.485,5.0,1.0,1.0
26.5,26.5,0.38,7.0,1.0,1.0
27.5,27.0,0.3,5.0,1.0,1.0
27.5,27.0,0.3,6.5,1.0,1.0
28.5,27.5,0.285,3.5,1.0,1.0
29.0,28.0,0.32,6.5,1.0,1.0
29.0,28.0,0.31,9.0,1.0,1.0
28.0,28.0,0.42,14.0,1.0,1.0
27.0,27.5,0.5,18.5,1.0,1.0
25.5,26.0,0.595,17.0,1.0,1.0
24.5,24.5,0.63,14.0,1.0,1.0
23.0,23.0,0.69,6.5,1.0,1.0
22.0,22.0,0.73,6.0,1.0,1.0
21.5,21.5,0.71,6.5,1.0,1.0
20.0,20.0,0.755,6.5,1.0,1.0
19.0,19.0,0.855,9.0,1.0,1.0
18.5,18.5,0.855,7.0,1.0,1.0
17.0,17.0,0.88,8.0,1.0,1.0
17.0,17.0,0.88,8.0,1.0,1.0
18.5,18.5,0.805,10.0,1.0,1.0
20.0,20.0,0.78,11.0,1.0,1.0
22.0,22.0,0.735,12.0,1.0,1.0
24.5,24.5,0.65,11.0,1.0,1.0
28.0,28.5,0.515,12.0,1.0,1.0
29.5,29.5,0.455,18.0,1.0,1.0
30.5,30.5,0.43,19.0,1.0,1.0
31.0,31.0,0.4,19.0,1.0,1.0
32.0,32.0,0.38,18.0,1.0,1.0
32.0,32.0,0.37,18.5,1.0,1.0
32.0,32.0,0.36,19.5,1.0,1.0
31.0,30.5,0.395,18.0,1.0,1.0
28.5,29.5,0.51,21.0,1.0,1.0
26.5,27.5,0.56,20.0,1.0,1.0
25.0,25.0,0.61,18.0,1.0,1.0
23.5,23.5,0.67,18.0,1.0,1.0
22.5,22.5,0.71,19.5,1.0,1.0
21.5,21.5,0.755,19.5,1.0,1.0
21.0,21.0,0.78,17.0,1.0,1.0
21.5,21.5,0.755,12.0,1.0,1.0
21.0,21.0,0.78,13.0,1.0,1.0
21.0,21.0,0.78,15.0,1.0,1.0
22.0,22.0,0.73,10.5,1.0,1.0
24.0,24.0,0.59,12.0,1.0,1.0
24.5,24.5,0.59,8.5,1.0,1.0
25.0,25.0,0.57,13.0,1.0,1.0
25.0,25.0,0.61,15.0,1.0,1.0
24.0,24.0,0.69,23.0,1.0,1.0
24.0,24.0,0.65,23.0,1.0,1.0
23.5,23.5,0.67,26.0,1.0,1.0
25.5,26.0,0.615,28.0,1.0,1.0
27.0,28.0,0.56,26.0,1.0,1.0
28.5,29.5,0.53,22.0,1.0,1.0
29.5,30.5,0.5,21.0,1.0,1.0
30.5,30.5,0.43,24.0,1.0,1.0
30.0,29.5,0.39,26.0,1.0,1.0
29.5,28.5,0.34,24.0,1.0,1.0
28.5,28.0,0.385,22.0,1.0,1.0
26.5,26.5,0.465,22.0,1.0,1.0
23.5,23.5,0.555,18.5,1.0,1.0
22.5,22.5,0.57,15.0,1.0,1.0
21.5,21.5,0.625,20.5,1.0,1.0
19.5,19.5,0.665,20.5,1.0,1.0
18.5,18.5,0.68,20.0,1.0,1.0
17.5,17.5,0.75,19.0,1.0,1.0
16.5,16.5,0.8,15.0,1.0,1.0
16.5,16.5,0.8,14.0,1.0,1.0
16.0,16.0,0.83,13.0,1.0,1.0
17.0,17.0,0.77,14.0,1.0,1.0
18.0,18.0,0.73,12.0,1.0,1.0
18.0,18.0,0.73,11.0,1.0,1.0
19.0,19.0,0.705,9.0,1.0,1.0
20.5,20.5,0.62,8.5,1.0,1.0
21.5,21.5,0.605,10.0,1.0,1.0
23.0,23.0,0.515,5.0,1.0,1.0
24.0,24.0,0.455,8.0,1.0,1.0
24.5,24.5,0.43,6.5,1.0,1.0
25.0,25.0,0.42,9.0,1.0,1.0
25.0,25.0,0.43,9.0,1.0,1.0
24.0,24.0,0.44,7.0,1.0,1.0
24.0,24.0,0.44,6.5,1.0,1.0
24.0,24.0,0.44,7.0,1.0,1.0
24.0,24.0,0.455,9.0,1.0,1.0
22.5,22.5,0.63,10.5,1.0,1.0
21.0,21.0,0.73,15.0,1.0,1.0
20.0,20.0,0.78,8.0,1.0,2.0
19.5,19.5,0.78,8.0,1.0,2.0
19.0,19.0,0.83,12.0,1.0,2.0
19.0,19.0,0.83,8.5,1.0,2.0
19.0,19.0,0.83,6.5,1.0,2.0
19.0,19.0,0.805,6.0,1.0,1.0
19.0,19.0,0.78,6.5,1.0,2.0
19.0,19.0,0.78,8.0,1.0,1.0
19.0,19.0,0.78,10.0,1.0,1.0
19.0,19.0,0.78,8.0,1.0,2.0
20.5,20.5,0.71,11.0,1.0,1.0
21.5,21.5,0.67,10.0,1.0,1.0
21.5,21.5,0.67,8.0,1.0,1.0
22.5,22.5,0.59,9.0,1.0,1.0
24.5,24.5,0.485,5.5,1.0,1.0
23.5,23.5,0.535,10.0,1.0,1.0
23.5,23.5,0.555,8.0,1.0,1.0
24.0,24.0,0.54,11.0,1.0,2.0
23.5,23.5,0.535,12.0,1.0,1.0
24.0,24.0,0.52,10.0,1.0,1.0
24.0,24.0,0.5,9.0,1.0,1.0
23.0,23.0,0.575,6.5,1.0,1.0
21.0,21.0,0.64,13.0,1.0,1.0
19.5,19.5,0.66,12.0,1.0,1.0
19.0,19.0,0.68,6.0,1.0,1.0
19.0,19.0,0.755,8.0,1.0,1.0
17.5,17.5,0.855,12.0,1.0,1.0
17.5,17.5,0.855,6.5,1.0,1.0
17.5,17.5,0.855,6.0,1.0,1.0
17.0,17.0,0.855,4.0,1.0,1.0
17.0,17.0,0.855,3.0,1.0,1.0
17.5,17.5,0.855,5.0,1.0,1.0
19.5,19.5,0.755,2.0,1.0,1.0
20.5,20.5,0.71,6.0,1.0,1.0
22.5,22.5,0.65,6.0,1.0,1.0
23.5,23.5,0.61,6.5,1.0,1.0
25.5,25.5,0.525,9.0,1.0,1.0
26.5,26.5,0.48,9.0,1.0,2.0
26.0,26.0,0.495,6.5,1.0,1.0
26.0,26.0,0.495,8.5,1.0,1.0
26.0,26.0,0.51,15.0,1.0,1.0
26.0,26.0,0.54,15.0,1.0,1.0
27.0,27.0,0.45,13.0,1.0,2.0
26.0,26.0,0.465,19.5,1.0,1.0
25.0,25.0,0.47,19.0,1.0,1.0
23.5,23.5,0.5,18.0,1.0,1.0
22.5,22.5,0.61,15.0,1.0,1.0
21.5,21.5,0.625,14.0,1.0,1.0
20.5,20.5,0.665,13.0,1.0,1.0
19.5,19.5,0.71,13.0,1.0,1.0
19.0,19.0,0.73,14.0,1.0,1.0
18.0,18.0,0.78,13.0,1.0,1.0
17.5,17.5,0.775,12.0,1.0,1.0
17.5,17.5,0.75,11.0,1.0,2.0
17.0,17.0,0.77,12.0,1.0,2.0
17.5,17.5,0.75,11.0,1.0,1.0
18.5,18.5,0.705,9.0,1.0,1.0
20.0,20.0,0.64,15.0,1.0,1.0
21.5,21.5,0.645,18.0,1.0,1.0
22.5,22.5,0.61,19.5,1.0,1.0
22.5,22.5,0.59,19.5,1.0,2.0
23.0,23.0,0.57,18.5,1.0,2.0
24.0,24.0,0.54,17.0,1.0,1.0
24.0,24.0,0.54,19.0,1.0,2.0
24.0,24.0,0.54,21.0,1.0,2.0
23.5,23.5,0.57,23.0,1.0,1.0
23.5,23.5,0.59,22.0,1.0,1.0
22.5,22.5,0.63,21.0,1.0,1.0
22.0,22.0,0.67,20.5,1.0,1.0
21.0,21.0,0.73,19.0,1.0,2.0
20.0,20.0,0.78,16.0,1.0,2.0
20.0,20.0,0.78,18.0,1.0,2.0
20.0,20.0,0.805,17.0,1.0,2.0
19.5,19.5,0.855,17.0,1.0,2.0
19.0,19.0,0.88,17.5,1.0,2.0
18.0,18.0,0.705,19.5,1.0,2.0
18.0,18.0,0.68,16.0,1.0,2.0
17.0,17.0,0.73,18.0,1.0,1.0
16.0,16.0,0.83,18.0,1.0,1.0
16.5,16.5,0.8,18.5,1.0,1.0
17.0,17.0,0.77,17.0,1.0,1.0
18.5,18.5,0.705,17.0,1.0,1.0
19.5,19.5,0.66,17.0,1.0,1.0
20.5,20.5,0.585,16.0,1.0,1.0
21.5,21.5,0.515,19.0,1.0,1.0
23.0,23.0,0.44,19.5,1.0,1.0
23.5,23.0,0.415,21.0,1.0,2.0
24.0,23.0,0.39,20.5,1.0,1.0
23.5,22.5,0.385,20.5,1.0,1.0
23.0,22.0,0.41,23.0,1.0,1.0
23.0,22.0,0.41,24.0,1.0,1.0
23.0,22.0,0.41,19.5,1.0,1.0
22.0,21.0,0.425,19.5,1.0,1.0
22.0,21.0,0.455,19.5,1.0,1.0
21.5,21.0,0.5,13.0,1.0,1.0
21.0,21.0,0.585,11.0,1.0,2.0
20.0,20.0,0.6,20.5,1.0,2.0
19.0,19.0,0.62,16.0,1.0,2.0
18.0,18.0,0.66,19.0,1.0,1.0
17.0,17.0,0.73,14.0,1.0,1.0
16.0,16.0,0.77,12.0,1.0,1.0
16.0,16.0,0.77,11.0,1.0,1.0
16.0,16.0,0.77,11.0,1.0,1.0
16.0,16.0,0.77,9.0,1.0,1.0
17.0,17.0,0.73,10.0,1.0,1.0
18.5,18.5,0.66,10.0,1.0,1.0
19.5,19.5,0.62,10.0,1.0,1.0
20.0,20.0,0.58,9.0,1.0,1.0
21.5,21.5,0.515,8.0,1.0,1.0
22.0,22.0,0.5,13.0,1.0,1.0
22.5,22.5,0.485,15.0,1.0,1.0
22.5,22.5,0.485,16.0,1.0,1.0
22.5,22.5,0.485,18.0,1.0,1.0
22.0,21.5,0.485,18.0,1.0,1.0
22.0,22.0,0.5,20.0,1.0,1.0
22.0,22.0,0.53,15.0,1.0,1.0
22.0,22.0,0.5,18.5,1.0,1.0
21.0,21.0,0.585,15.0,1.0,1.0
21.0,21.0,0.585,16.0,1.0,1.0
20.0,20.0,0.665,18.0,1.0,1.0
20.0,20.0,0.69,18.0,1.0,1.0
19.0,19.0,0.73,16.0,1.0,1.0
18.0,18.0,0.78,18.0,1.0,1.0
18.0,18.0,0.78,18.0,1.0,1.0
18.0,18.0,0.78,16.0,1.0,1.0
18.0,18.0,0.78,16.0,1.0,2.0
18.0,18.0,0.83,19.5,1.0,2.0
18.0,18.0,0.83,19.5,1.0,1.0
19.0,19.0,0.78,19.5,1.0,2.0
18.5,18.5,0.855,19.5,1.0,2.0
18.5,18.5,0.855,20.0,1.0,2.0
19.5,19.5,0.805,22.0,1.0,2.0
20.0,20.0,0.78,20.5,1.0,2.0
20.5,20.5,0.755,21.0,1.0,2.0
21.0,21.0,0.73,22.0,1.0,2.0
22.5,22.5,0.67,18.0,1.0,2.0
24.0,24.0,0.61,18.0,1.0,1.0
23.5,23.5,0.59,19.5,1.0,1.0
24.0,24.0,0.57,20.5,1.0,1.0
24.0,24.0,0.555,18.0,1.0,1.0
23.0,23.0,0.63,14.0,1.0,2.0
23.0,23.0,0.61,13.0,1.0,2.0
22.0,22.0,0.63,5.5,1.0,2.0
21.0,21.0,0.665,6.5,1.0,2.0
20.0,20.0,0.64,6.5,1.0,2.0
19.5,19.5,0.62,9.5,1.0,2.0
19.0,19.0,0.64,6.5,1.0,1.0
18.0,18.0,0.66,8.0,1.0,1.0
17.0,17.0,0.68,7.5,1.0,2.0
17.0,17.0,0.64,9.0,1.0,1.0
16.0,16.0,0.72,6.5,1.0,2.0
16.0,16.0,0.68,7.5,1.0,1.0
16.0,16.0,0.68,5.0,1.0,1.0
17.5,17.5,0.62,6.0,1.0,1.0
19.0,19.0,0.54,5.0,1.0,1.0
20.0,20.0,0.53,10.0,1.0,1.0
22.0,22.0,0.5,16.0,1.0,1.0
22.5,22.5,0.485,18.0,1.0,1.0
22.0,22.0,0.515,19.5,1.0,2.0
21.5,21.5,0.535,19.5,1.0,2.0
20.5,20.5,0.645,21.5,1.0,2.0
19.0,19.0,0.755,18.0,1.0,2.0
20.0,20.0,0.78,14.0,1.0,2.0
19.5,19.5,0.805,15.0,1.0,1.0
19.0,19.0,0.83,14.0,1.0,1.0
19.0,19.0,0.83,14.0,1.0,1.0
19.0,19.0,0.83,15.0,1.0,1.0
19.0,19.0,0.83,13.0,1.0,2.0
19.5,19.5,0.805,15.0,1.0,2.0
18.5,18.5,0.855,15.0,1.0,2.0
18.0,18.0,0.83,17.0,1.0,1.0
18.0,18.0,0.83,18.0,1.0,2.0
18.0,18.0,0.805,17.0,1.0,2.0
18.0,18.0,0.805,17.5,1.0,2.0
18.0,18.0,0.78,19.5,1.0,2.0
19.0,19.0,0.73,20.0,1.0,2.0
18.5,18.5,0.78,20.0,1.0,2.0
19.5,19.5,0.755,19.5,1.0,2.0
20.0,20.0,0.755,19.5,1.0,2.0
21.5,21.5,0.65,19.5,1.0,1.0
23.0,23.0,0.55,24.0,1.0,1.0
22.5,22.5,0.57,23.0,1.0,1.0
22.5,22.5,0.57,16.0,1.0,1.0
22.0,22.0,0.59,15.0,1.0,2.0
21.0,21.0,0.69,15.0,1.0,1.0
21.0,21.0,0.665,22.0,1.0,1.0
20.5,20.5,0.665,19.5,1.0,1.0
20.5,20.5,0.665,18.0,1.0,1.0
20.0,20.0,0.69,18.0,1.0,2.0
19.0,19.0,0.78,12.0,1.0,2.0
20.0,20.0,0.69,12.0,1.0,1.0
19.0,19.0,0.73,16.0,1.0,1.0
19.0,19.0,0.73,14.0,1.0,1.0
18.5,18.5,0.755,12.0,1.0,2.0
18.5,18.5,0.755,12.0,1.0,2.0
18.0,18.0,0.805,11.0,1.0,2.0
17.5,17.5,0.805,7.0,1.0,2.0
18.0,18.0,0.78,8.0,1.0,1.0
18.0,18.0,0.78,9.0,1.0,2.0
18.0,18.0,0.78,8.0,1.0,2.0
18.0,18.0,0.78,8.0,1.0,2.0
18.5,18.5,0.73,9.0,1.0,1.0
18.5,18.5,0.685,10.0,1.0,1.0
20.0,20.0,0.58,10.0,1.0,1.0
21.0,21.0,0.515,10.0,1.0,1.0
21.5,21.5,0.5,12.0,1.0,2.0
22.0,21.5,0.47,11.0,1.0,2.0
22.0,21.0,0.455,12.0,1.0,1.0
21.0,21.0,0.515,13.0,1.0,1.0
22.0,21.0,0.455,14.0,1.0,1.0
21.5,21.0,0.47,13.0,1.0,1.0
21.0,21.0,0.48,12.0,1.0,1.0
20.0,20.0,0.49,8.0,1.0,1.0
19.0,19.0,0.56,7.0,1.0,1.0
18.0,18.0,0.58,5.0,1.0,1.0
17.0,17.0,0.615,6.0,1.0,1.0
16.0,16.0,0.655,6.5,1.0,1.0
15.5,15.5,0.655,5.5,1.0,1.0
15.5,15.5,0.675,5.5,1.0,1.0
15.0,15.0,0.68,7.0,1.0,2.0
15.0,15.0,0.68,7.5,1.0,1.0
16.0,16.0,0.68,8.5,1.0,1.0
17.0,17.0,0.66,11.0,1.0,1.0
17.5,17.5,0.62,9.0,1.0,1.0
19.5,19.5,0.545,11.0,1.0,1.0
20.0,20.0,0.46,12.0,1.0,1.0
21.0,21.0,0.445,14.0,1.0,1.0
20.5,20.5,0.475,17.0,1.0,1.0
21.0,21.0,0.46,13.0,1.0,1.0
21.0,21.0,0.445,17.0,1.0,1.0
21.5,21.0,0.435,15.0,1.0,1.0
21.0,21.0,0.46,9.0,1.0,1.0
21.0,21.0,0.48,10.0,1.0,1.0
21.0,21.0,0.48,8.0,1.0,1.0
21.0,21.0,0.5,9.0,1.0,1.0
20.5,20.5,0.515,12.0,1.0,1.0
20.0,20.0,0.56,19.5,1.0,2.0
19.0,19.0,0.58,14.0,1.0,1.0
19.0,19.0,0.58,7.5,1.0,2.0
18.0,18.0,0.6,12.0,1.0,1.0
17.0,17.0,0.59,9.0,1.0,2.0
16.5,16.5,0.635,10.0,1.0,1.0
16.0,16.0,0.655,10.0,1.0,1.0
15.5,15.5,0.655,8.5,1.0,1.0
15.0,15.0,0.68,10.0,1.0,1.0
15.5,15.5,0.655,6.5,1.0,1.0
16.0,16.0,0.655,9.0,1.0,1.0
17.0,17.0,0.64,14.0,1.0,1.0
17.5,17.5,0.595,14.0,1.0,1.0
18.5,18.5,0.54,16.0,1.0,1.0
19.0,19.0,0.54,15.0,1.0,1.0
19.0,19.0,0.52,18.0,1.0,1.0
18.5,18.5,0.62,19.0,1.0,2.0
18.0,18.0,0.64,15.0,1.0,2.0
18.0,18.0,0.66,14.0,1.0,1.0
17.0,17.0,0.705,16.0,1.0,1.0
17.0,17.0,0.75,18.5,1.0,2.0
15.5,15.5,0.855,15.0,1.0,2.0
15.0,15.0,0.88,10.0,1.0,2.0
15.0,15.0,0.88,10.0,1.0,2.0
15.0,15.0,0.88,12.0,1.0,2.0
15.0,15.0,0.88,13.0,1.0,2.0
15.0,15.0,0.88,13.0,1.0,2.0
15.0,15.0,0.88,14.0,1.0,2.0
15.0,15.0,0.91,9.0,1.0,2.0
16.0,16.0,0.94,15.0,1.0,2.0
16.0,16.0,0.94,18.0,1.0,2.0
16.0,16.0,0.97,13.0,1.0,2.0
17.0,17.0,0.94,15.0,1.0,2.0
18.0,18.0,0.88,19.5,1.0,2.0
18.0,18.0,0.88,18.0,1.0,2.0
19.0,19.0,0.88,19.5,1.0,2.0
20.0,20.0,0.83,17.0,1.0,2.0
20.0,20.0,0.855,18.5,1.0,2.0
19.5,19.5,0.91,19.5,1.0,2.0
20.5,20.5,0.855,18.0,1.0,2.0
21.0,21.0,0.855,18.0,1.0,2.0
22.0,22.0,0.78,19.0,1.0,2.0
21.5,21.5,0.805,20.5,1.0,2.0
21.0,21.0,0.83,20.0,1.0,2.0
21.0,21.0,0.83,18.5,1.0,2.0
21.0,21.0,0.83,18.5,1.0,2.0
20.0,20.0,0.83,18.0,1.0,2.0
20.0,20.0,0.855,19.5,1.0,2.0
20.0,20.0,0.83,18.5,1.0,2.0
20.0,20.0,0.83,18.0,1.0,2.0
20.0,20.0,0.83,20.0,1.0,2.0
20.0,20.0,0.83,21.0,1.0,2.0
20.0,20.0,0.83,23.0,1.0,2.0
20.0,20.0,0.83,24.0,1.0,2.0
20.0,20.0,0.83,19.5,1.0,2.0
20.0,20.0,0.83,19.5,1.0,2.0
20.0,20.0,0.83,18.5,1.0,2.0
20.0,20.0,0.78,22.0,1.0,2.0
20.5,20.5,0.62,27.5,1.0,1.0
20.5,20.5,0.6,25.0,1.0,1.0
21.0,21.0,0.585,24.0,1.0,1.0
21.5,21.5,0.585,27.0,1.0,1.0
22.0,22.0,0.57,26.0,1.0,1.0
23.0,23.0,0.53,25.0,1.0,1.0
23.0,23.0,0.53,27.0,1.0,1.0
23.0,23.0,0.515,29.0,1.0,1.0
23.0,23.0,0.53,28.0,1.0,1.0
23.0,23.0,0.53,31.0,1.0,1.0
21.5,21.5,0.585,32.0,1.0,1.0
20.5,20.5,0.62,29.0,1.0,1.0
19.5,19.5,0.66,24.0,1.0,1.0
18.5,18.5,0.705,26.0,1.0,2.0
18.0,18.0,0.73,23.0,1.0,1.0
17.5,17.5,0.75,22.0,1.0,1.0
17.0,17.0,0.77,22.0,1.0,1.0
17.0,17.0,0.73,21.0,1.0,2.0
17.0,17.0,0.73,26.0,1.0,2.0
17.0,17.0,0.73,21.0,1.0,2.0
17.0,17.0,0.73,21.0,1.0,2.0
16.0,16.0,0.77,20.5,1.0,2.0
16.5,16.5,0.75,21.0,1.0,1.0
17.0,17.0,0.73,26.0,1.0,1.0
18.0,18.0,0.68,27.0,1.0,2.0
18.0,18.0,0.68,25.0,1.0,1.0
19.5,19.5,0.62,25.0,1.0,1.0
21.0,21.0,0.57,24.0,1.0,1.0
21.5,21.5,0.55,27.0,1.0,1.0
21.0,21.0,0.55,26.0,1.0,1.0
22.0,22.0,0.53,25.0,1.0,1.0
22.0,22.0,0.5,26.0,1.0,1.0
22.5,22.5,0.47,27.0,1.0,1.0
22.0,21.0,0.47,28.0,1.0,1.0
22.0,21.5,0.47,23.0,1.0,2.0
21.0,21.0,0.515,28.0,1.0,1.0
20.0,20.0,0.6,24.0,1.0,1.0
19.5,19.5,0.62,19.5,1.0,1.0
19.0,19.0,0.64,20.5,1.0,1.0
18.0,18.0,0.705,18.5,1.0,1.0
17.5,17.5,0.75,15.0,1.0,1.0
17.0,17.0,0.73,13.0,1.0,1.0
16.0,16.0,0.83,14.0,1.0,1.0
16.0,16.0,0.83,16.0,1.0,1.0
15.0,15.0,0.88,12.0,1.0,1.0
15.0,15.0,0.88,13.0,1.0,1.0
15.0,15.0,0.88,14.0,1.0,1.0
16.5,16.5,0.78,13.0,1.0,1.0
18.0,18.0,0.68,15.0,1.0,1.0
19.5,19.5,0.6,12.0,1.0,1.0
21.5,21.0,0.485,18.0,1.0,1.0
21.5,21.5,0.5,18.5,1.0,1.0
22.5,21.5,0.425,15.0,1.0,1.0
23.0,22.0,0.41,16.0,1.0,1.0
24.0,23.0,0.39,15.0,1.0,1.0
24.0,23.5,0.4,16.0,1.0,1.0
23.5,23.5,0.44,16.0,1.0,1.0
23.0,23.0,0.5,17.0,1.0,1.0
23.0,23.0,0.47,18.0,1.0,1.0
21.5,21.5,0.585,20.0,1.0,1.0
21.0,21.0,0.64,19.0,1.0,1.0
20.0,20.0,0.62,19.5,1.0,1.0
18.5,18.5,0.64,23.0,1.0,1.0
18.0,18.0,0.62,17.0,1.0,1.0
17.0,17.0,0.68,16.0,1.0,1.0
17.0,17.0,0.68,19.5,1.0,1.0
16.5,16.5,0.7,18.0,1.0,1.0
15.5,15.5,0.795,13.0,1.0,1.0
15.0,15.0,0.82,11.0,1.0,1.0
15.5,15.5,0.795,8.0,1.0,1.0
16.5,16.5,0.75,8.0,1.0,1.0
18.5,18.5,0.66,11.0,1.0,1.0
19.5,19.5,0.62,8.0,1.0,1.0
21.0,21.0,0.57,10.0,1.0,1.0
22.5,22.5,0.485,12.0,1.0,1.0
23.5,23.5,0.44,13.0,1.0,1.0
23.5,23.5,0.44,14.0,1.0,1.0
24.5,24.5,0.4,15.0,1.0,1.0
25.5,25.5,0.38,13.0,1.0,1.0
25.5,25.5,0.39,17.0,1.0,1.0
25.5,25.5,0.405,16.0,1.0,1.0
25.0,25.0,0.49,18.0,1.0,1.0
23.5,23.5,0.515,19.5,1.0,1.0
22.5,22.5,0.535,20.5,1.0,1.0
21.0,21.0,0.6,18.0,1.0,1.0
20.0,20.0,0.64,16.0,1.0,1.0
19.5,19.5,0.685,13.0,1.0,1.0
18.5,18.5,0.755,16.0,1.0,1.0
